"카테고리","세부분류","ID","이름","가격","내구도","기본공격력","방어","명중","HP","MP","힘","민첩","지력","HP%","MP%","필요직업","필요레벨","성별","필요힘","필요민첩","필요지력","거래가능","설명"
"방어구","갑옷","armour_85","구리짧은도포","2200","26000","","-21","","","","","","","","","주술사","46","남성","","","","거래가능","방어구 '구리짧은도포'. 방어력 -21을 제공합니다. 레벨 46 이상, 주술사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_86","구리치마","2200","26000","","-21","","","","","","","","","주술사","46","여성","","","","거래가능","방어구 '구리치마'. 방어력 -21을 제공합니다. 레벨 46 이상, 주술사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_87","구리남자도복","2600","25000","","-25","","","","","","","","","도적","46","남성","","","","거래가능","방어구 '구리남자도복'. 방어력 -25을 제공합니다. 레벨 46 이상, 도적, 남성용 착용 가능합니다."
"방어구","갑옷","armour_88","구리여자도복","2600","25000","","-25","","","","","","","","","도적","46","여성","","","","거래가능","방어구 '구리여자도복'. 방어력 -25을 제공합니다. 레벨 46 이상, 도적, 여성용 착용 가능합니다."
"방어구","갑옷","armour_89","청동비늘남자갑주","4000","56000","","-34","","","","","","","","","전사","56","남성","","","","거래가능","방어구 '청동비늘남자갑주'. 방어력 -34을 제공합니다. 레벨 56 이상, 전사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_90","청동비늘여자갑주","4000","56000","","-34","","","","","","","","","전사","56","여성","","","","거래가능","방어구 '청동비늘여자갑주'. 방어력 -34을 제공합니다. 레벨 56 이상, 전사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_91","청동도포","4000","45000","","-25","","","","","","","","","주술사","56","남성","","","","거래가능","방어구 '청동도포'. 방어력 -25을 제공합니다. 레벨 56 이상, 주술사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_92","청동통치마","4000","45000","","-25","","","","","","","","","주술사","56","여성","","","","거래가능","방어구 '청동통치마'. 방어력 -25을 제공합니다. 레벨 56 이상, 주술사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_93","청동장삼","3700","45000","","-20","","","","","","","","","도사","56","남성","","","","거래가능","방어구 '청동장삼'. 방어력 -20을 제공합니다. 레벨 56 이상, 도사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_94","청동여자통옷","3700","45000","","-20","","","","","","","","","도사","56","여성","","","","거래가능","방어구 '청동여자통옷'. 방어력 -20을 제공합니다. 레벨 56 이상, 도사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_95","청동남자갑옷","4000","41000","","-30","","","","","","","","","도적","56","남성","","","","거래가능","방어구 '청동남자갑옷'. 방어력 -30을 제공합니다. 레벨 56 이상, 도적, 남성용 착용 가능합니다."
"방어구","갑옷","armour_96","청동여자갑옷","4000","41000","","-30","","","","","","","","","도적","56","여성","","","","거래가능","방어구 '청동여자갑옷'. 방어력 -30을 제공합니다. 레벨 56 이상, 도적, 여성용 착용 가능합니다."
"방어구","갑옷","armour_97","청동남자갑주","3500","55000","","-32","","","","","","","","","전사","56","남성","","","","거래가능","방어구 '청동남자갑주'. 방어력 -32을 제공합니다. 레벨 56 이상, 전사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_98","청동여자갑주","3500","55000","","-32","","","","","","","","","전사","56","여성","","","","거래가능","방어구 '청동여자갑주'. 방어력 -32을 제공합니다. 레벨 56 이상, 전사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_99","청동짧은도포","3500","42000","","-23","","","","","","","","","주술사","56","남성","","","","거래가능","방어구 '청동짧은도포'. 방어력 -23을 제공합니다. 레벨 56 이상, 주술사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_100","청동치마","3500","42000","","-23","","","","","","","","","주술사","56","여성","","","","거래가능","방어구 '청동치마'. 방어력 -23을 제공합니다. 레벨 56 이상, 주술사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_101","청동남자도복","3500","41000","","-28","","","","","","","","","도적","56","남성","","","","거래가능","방어구 '청동남자도복'. 방어력 -28을 제공합니다. 레벨 56 이상, 도적, 남성용 착용 가능합니다."
"방어구","갑옷","armour_102","청동여자도복","3500","41000","","-28","","","","","","","","","도적","56","여성","","","","거래가능","방어구 '청동여자도복'. 방어력 -28을 제공합니다. 레벨 56 이상, 도적, 여성용 착용 가능합니다."
"방어구","갑옷","armour_103","철비늘남자갑주","7200","83000","","-38","","","","","","","","","전사","66","남성","","","","거래가능","방어구 '철비늘남자갑주'. 방어력 -38을 제공합니다. 레벨 66 이상, 전사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_104","철비늘여자갑주","7200","83000","","-38","","","","","","","","","전사","66","여성","","","","거래가능","방어구 '철비늘여자갑주'. 방어력 -38을 제공합니다. 레벨 66 이상, 전사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_105","철도포","6900","69000","","-30","","","","","","","","","주술사","66","남성","","","","거래가능","방어구 '철도포'. 방어력 -30을 제공합니다. 레벨 66 이상, 주술사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_106","철통치마","6900","69000","","-30","","","","","","","","","주술사","66","여성","","","","거래가능","방어구 '철통치마'. 방어력 -30을 제공합니다. 레벨 66 이상, 주술사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_107","철장삼","6700","69000","","-25","","","","","","","","","도사","66","남성","","","","거래가능","방어구 '철장삼'. 방어력 -25을 제공합니다. 레벨 66 이상, 도사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_108","철여자통옷","6700","69000","","-25","","","","","","","","","도사","66","여성","","","","거래가능","방어구 '철여자통옷'. 방어력 -25을 제공합니다. 레벨 66 이상, 도사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_109","철남자갑옷","7200","65000","","-34","","","","","","","","","도적","66","남성","","","","거래가능","방어구 '철남자갑옷'. 방어력 -34을 제공합니다. 레벨 66 이상, 도적, 남성용 착용 가능합니다."
"방어구","갑옷","armour_110","철여자갑옷","7200","65000","","-34","","","","","","","","","도적","66","여성","","","","거래가능","방어구 '철여자갑옷'. 방어력 -34을 제공합니다. 레벨 66 이상, 도적, 여성용 착용 가능합니다."
"방어구","갑옷","armour_111","철남자갑주","6600","82000","","-36","","","","","","","","","전사","66","남성","","","","거래가능","방어구 '철남자갑주'. 방어력 -36을 제공합니다. 레벨 66 이상, 전사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_112","철여자갑주","6600","82000","","-36","","","","","","","","","전사","66","여성","","","","거래가능","방어구 '철여자갑주'. 방어력 -36을 제공합니다. 레벨 66 이상, 전사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_113","철짧은도포","6000","67000","","-27","","","","","","","","","주술사","66","남성","","","","거래가능","방어구 '철짧은도포'. 방어력 -27을 제공합니다. 레벨 66 이상, 주술사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_114","철치마","6000","67000","","-27","","","","","","","","","주술사","66","여성","","","","거래가능","방어구 '철치마'. 방어력 -27을 제공합니다. 레벨 66 이상, 주술사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_115","철남자도복","6600","65000","","-32","","","","","","","","","도적","66","남성","","","","거래가능","방어구 '철남자도복'. 방어력 -32을 제공합니다. 레벨 66 이상, 도적, 남성용 착용 가능합니다."
"방어구","갑옷","armour_116","철여자도복","6600","65000","","-32","","","","","","","","","도적","66","여성","","","","거래가능","방어구 '철여자도복'. 방어력 -32을 제공합니다. 레벨 66 이상, 도적, 여성용 착용 가능합니다."
"방어구","갑옷","armour_117","은비늘남자갑주","9600","101000","","-41","","","","","","","","","전사","76","남성","","","","거래가능","방어구 '은비늘남자갑주'. 방어력 -41을 제공합니다. 레벨 76 이상, 전사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_118","은비늘여자갑주","9600","101000","","-41","","","","","","","","","전사","76","여성","","","","거래가능","방어구 '은비늘여자갑주'. 방어력 -41을 제공합니다. 레벨 76 이상, 전사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_119","은도포","9200","85000","","-33","","","","","","","","","주술사","76","남성","","","","거래가능","방어구 '은도포'. 방어력 -33을 제공합니다. 레벨 76 이상, 주술사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_120","은통치마","9200","85000","","-33","","","","","","","","","주술사","76","여성","","","","거래가능","방어구 '은통치마'. 방어력 -33을 제공합니다. 레벨 76 이상, 주술사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_121","은장삼","9000","85000","","-28","","","","","","","","","도사","76","남성","","","","거래가능","방어구 '은장삼'. 방어력 -28을 제공합니다. 레벨 76 이상, 도사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_122","은여자통옷","9000","85000","","-28","","","","","","","","","도사","76","여성","","","","거래가능","방어구 '은여자통옷'. 방어력 -28을 제공합니다. 레벨 76 이상, 도사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_123","은남자갑옷","9600","80000","","-38","","","","","","","","","도적","76","남성","","","","거래가능","방어구 '은남자갑옷'. 방어력 -38을 제공합니다. 레벨 76 이상, 도적, 남성용 착용 가능합니다."
"방어구","갑옷","armour_124","은여자갑옷","9600","80000","","-38","","","","","","","","","도적","76","여성","","","","거래가능","방어구 '은여자갑옷'. 방어력 -38을 제공합니다. 레벨 76 이상, 도적, 여성용 착용 가능합니다."
"방어구","갑옷","armour_125","은남자갑주","8800","100000","","-39","","","","","","","","","전사","76","남성","","","","거래가능","방어구 '은남자갑주'. 방어력 -39을 제공합니다. 레벨 76 이상, 전사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_126","은여자갑주","8800","100000","","-39","","","","","","","","","전사","76","여성","","","","거래가능","방어구 '은여자갑주'. 방어력 -39을 제공합니다. 레벨 76 이상, 전사, 여성용 착용 가능합니다."
"방어구","갑옷","armour_127","은짧은도포","8400","82000","","-31","","","","","","","","","주술사","76","남성","","","","거래가능","방어구 '은짧은도포'. 방어력 -31을 제공합니다. 레벨 76 이상, 주술사, 남성용 착용 가능합니다."
"방어구","갑옷","armour_128","은치마","8400","82000","","-31","","","","","","","","","주술사","76","여성","","","","거래가능","방어구 '은치마'. 방어력 -31을 제공합니다. 레벨 76 이상, 주술사, 여성용 착용 가능합니다."
